gpi,time,sm
2382493,2010-06-01 19:23:58.123990,0.0
2382493,2010-06-03 20:22:35.625008,64.79
2382493,2010-06-04 08:36:33.750013,21.5
2382493,2010-06-05 09:55:50.623990,40.94
2382493,2010-06-06 09:35:13.125009,43.14
2382493,2010-06-07 20:39:52.499005,100.0
2382493,2010-06-08 20:19:01.875010,45.52
2382493,2010-06-10 09:52:18.749983,63.16
2382497,2010-06-01 09:38:43.124997,11.509999
2382497,2010-06-01 19:23:56.249005,0.0
2382497,2010-06-03 20:22:35.625008,60.48
2382497,2010-06-04 08:36:33.750013,19.81
2382497,2010-06-05 09:55:48.749005,38.14
2382497,2010-06-06 09:35:13.125009,36.04
2382497,2010-06-08 20:19:01.875010,43.04
2382497,2010-06-10 09:52:18.749983,59.43
2382501,2010-06-01 09:38:43.124997,15.61
2382501,2010-06-01 19:23:56.249005,2.28
2382501,2010-06-02 19:03:18.749984,19.67
2382501,2010-06-03 20:22:35.625008,55.66
2382501,2010-06-04 08:36:33.750013,24.519999
2382501,2010-06-06 09:35:13.125009,29.33
2382501,2010-06-08 20:19:01.875010,30.109999
2382501,2010-06-10 09:52:18.749983,46.57
2382505,2010-06-01 09:38:43.124997,23.21
2382505,2010-06-01 19:23:54.374986,13.66
2382505,2010-06-02 19:03:18.749984,29.519999
2382505,2010-06-03 20:22:33.749982,59.84
2382505,2010-06-04 08:36:33.750013,34.69
2382505,2010-06-06 09:35:11.249984,26.16
2382505,2010-06-08 20:19:01.875010,22.75
2382505,2010-06-10 09:52:16.874999,32.8
2382509,2010-06-01 09:38:41.250012,26.9
2382509,2010-06-01 19:23:54.374986,18.9
2382509,2010-06-02 19:03:16.875000,41.28
2382509,2010-06-03 20:22:33.749982,68.78
2382509,2010-06-04 08:36:33.750013,44.73
2382509,2010-06-06 09:35:11.249984,26.91
2382509,2010-06-08 20:19:01.875010,22.039999
2382509,2010-06-10 09:52:16.874999,29.82
2382513,2010-06-01 09:38:41.250012,22.43
2382513,2010-06-01 19:23:54.374986,16.44
2382513,2010-06-02 19:03:16.875000,49.41
2382513,2010-06-03 20:22:33.749982,68.0
2382513,2010-06-04 08:36:31.874988,49.17
2382513,2010-06-06 09:35:09.375000,22.91
2382513,2010-06-08 20:18:59.999020,16.97
2382513,2010-06-10 09:52:15.000014,24.369999
2382517,2010-06-01 09:38:41.250012,20.74
2382517,2010-06-01 19:23:52.500001,14.62
2382517,2010-06-02 19:03:16.875000,58.129997
2382517,2010-06-03 20:22:33.749982,62.42
2382517,2010-06-04 08:36:31.874988,55.079998
2382517,2010-06-06 09:35:09.375000,20.199999
2382517,2010-06-08 20:18:59.999020,10.9
2382517,2010-06-10 09:52:15.000014,21.96
2382521,2010-06-01 09:38:39.374987,20.699999
2382521,2010-06-01 19:23:52.500001,16.43
2382521,2010-06-02 19:03:14.999009,55.87
2382521,2010-06-03 20:22:33.749982,61.55
2382521,2010-06-04 08:36:31.874988,58.699997
2382521,2010-06-06 09:35:09.375000,21.369999
2382521,2010-06-08 20:18:59.999020,10.08
2382521,2010-06-10 09:52:15.000014,23.779999
2382525,2010-06-01 09:38:39.374987,16.699999
2382525,2010-06-01 19:23:52.500001,15.41
2382525,2010-06-02 19:03:14.999009,51.42
2382525,2010-06-03 20:22:33.749982,60.26
2382525,2010-06-04 08:36:31.874988,56.539997
2382525,2010-06-06 09:35:07.499009,22.17
2382525,2010-06-08 20:18:59.999020,10.45
2382529,2010-06-01 09:38:37.500002,10.73
2382529,2010-06-01 19:23:50.625016,21.49
2382529,2010-06-02 19:03:13.124990,49.67
2382529,2010-06-03 20:22:31.874998,60.92
2382529,2010-06-04 08:36:31.874988,54.079998
2382529,2010-06-06 09:35:07.499009,21.18
2382529,2010-06-08 20:18:59.999020,14.509999
2386743,2010-06-02 20:43:35.625013,100.0
2386743,2010-06-03 08:57:31.874993,93.1
2386743,2010-06-04 10:16:46.874991,40.86
2386743,2010-06-05 09:56:11.249990,38.309998
2386743,2010-06-05 19:41:26.248983,13.599999
2386743,2010-06-07 20:40:03.750000,26.26
2386743,2010-06-08 08:53:58.123990,29.929998
2386743,2010-06-09 10:13:16.875004,28.97
2386743,2010-06-10 09:52:39.375017,23.31
2386747,2010-06-01 19:24:20.624009,10.24
2386747,2010-06-02 20:43:35.625013,100.0
2386747,2010-06-03 08:57:31.874993,96.0
2386747,2010-06-04 10:16:46.874991,54.0
2386747,2010-06-05 09:56:11.249990,42.43
2386747,2010-06-05 19:41:26.248983,19.46
2386747,2010-06-07 20:40:03.750000,24.48
2386747,2010-06-08 08:53:58.123990,26.32
2386747,2010-06-09 10:13:16.875004,23.68
2386747,2010-06-10 09:52:39.375017,36.03
2386751,2010-06-01 19:24:20.624009,23.279999
2386751,2010-06-02 20:43:35.625013,98.17
2386751,2010-06-03 08:57:31.874993,82.77
2386751,2010-06-05 09:56:09.375005,46.75
2386751,2010-06-05 19:41:26.248983,27.42
2386751,2010-06-07 20:40:03.750000,24.26
2386751,2010-06-08 08:53:58.123990,42.739998
2386751,2010-06-09 10:13:15.000019,31.64
2386751,2010-06-10 09:52:39.375017,49.11
2386755,2010-06-01 19:24:18.749990,39.23
2386755,2010-06-02 20:43:35.625013,88.97
2386755,2010-06-03 08:57:30.000008,69.21
2386755,2010-06-05 09:56:09.375005,52.149998
2386755,2010-06-05 19:41:24.375004,35.66
2386755,2010-06-07 20:40:01.875016,34.34
2386755,2010-06-08 08:53:58.123990,56.079998
2386755,2010-06-09 10:13:15.000019,53.219997
2386755,2010-06-10 09:52:37.498987,61.02
2386759,2010-06-01 19:24:18.749990,36.219997
2386759,2010-06-02 20:43:35.625013,80.78
2386759,2010-06-03 08:57:30.000008,65.0
2386759,2010-06-05 09:56:07.499980,61.309998
2386759,2010-06-05 19:41:24.375004,44.739998
2386759,2010-06-07 20:40:01.875016,53.309998
2386759,2010-06-08 08:53:58.123990,63.899998
2386759,2010-06-09 10:13:13.124994,76.14
2386759,2010-06-10 09:52:37.498987,70.42
2386763,2010-06-01 19:24:18.749990,13.509999
2386763,2010-06-02 20:43:35.625013,57.149998
2386763,2010-06-03 08:57:30.000008,46.71
2386763,2010-06-05 09:56:07.499980,52.48
2386763,2010-06-05 19:41:24.375004,36.649998
2386763,2010-06-07 20:40:01.875016,49.219997
2386763,2010-06-08 08:53:58.123990,52.07
2386763,2010-06-09 10:13:13.124994,72.409996
2386763,2010-06-10 09:52:35.625008,61.67
2386767,2010-06-01 19:24:16.875005,0.0
2386767,2010-06-02 20:43:33.749988,34.59
2386767,2010-06-03 08:57:30.000008,20.0
2386767,2010-06-05 09:56:07.499980,30.179998
2386767,2010-06-05 19:41:22.500019,20.859999
2386767,2010-06-07 20:40:01.875016,34.51
2386767,2010-06-08 08:53:56.249005,37.309998
2386767,2010-06-09 10:13:13.124994,53.77
2386767,2010-06-10 09:52:35.625008,44.82
2386771,2010-06-01 19:24:16.875005,
2386771,2010-06-02 20:43:33.749988,20.359999
2386771,2010-06-03 08:57:30.000008,1.8399999
2386771,2010-06-05 09:56:05.624995,14.48
2386771,2010-06-05 19:41:22.500019,0.0
2386771,2010-06-07 20:40:01.875016,28.369999
2386771,2010-06-08 08:53:56.249005,27.83
2386771,2010-06-09 10:13:11.250009,34.34
2386771,2010-06-10 09:52:35.625008,28.34
2386775,2010-06-01 19:24:14.999980,
2386775,2010-06-02 20:43:33.749988,14.65
2386775,2010-06-03 08:57:30.000008,0.0
2386775,2010-06-04 08:36:39.375008,0.0
2386775,2010-06-05 09:56:05.624995,13.4
2386775,2010-06-05 19:41:22.500019,0.0
2386775,2010-06-07 20:40:01.875016,25.9
2386775,2010-06-08 08:53:56.249005,23.33
2386775,2010-06-10 09:52:33.749982,27.91
2386779,2010-06-01 19:24:14.999980,0.0
2386779,2010-06-02 20:43:33.749988,27.8
2386779,2010-06-03 08:57:28.124983,8.2
2386779,2010-06-04 08:36:39.375008,20.73
2386779,2010-06-05 09:56:05.624995,17.74
2386779,2010-06-05 19:41:20.624994,0.0
2386779,2010-06-07 20:39:59.999991,32.79
2386779,2010-06-08 08:53:56.249005,27.72
2386779,2010-06-10 09:52:33.749982,39.89
2386783,2010-06-01 19:24:14.999980,0.0
2386783,2010-06-02 20:43:33.749988,30.699999
2386783,2010-06-03 08:57:28.124983,17.91
2386783,2010-06-04 08:36:39.375008,20.26
2386783,2010-06-05 09:56:03.750010,9.96
2386783,2010-06-05 19:41:20.624994,0.0
2386783,2010-06-07 20:39:59.999991,26.269999
2386783,2010-06-08 08:53:56.249005,19.449999
2386783,2010-06-10 09:52:33.749982,35.21
2386787,2010-06-01 19:24:13.124995,0.0
2386787,2010-06-02 20:43:33.749988,33.23
2386787,2010-06-03 08:57:28.124983,28.67
2386787,2010-06-04 08:36:39.375008,19.9
2386787,2010-06-05 09:56:03.750010,5.0899997
2386787,2010-06-05 19:41:20.624994,0.0
2386787,2010-06-07 20:39:59.999991,13.7
2386787,2010-06-08 08:53:54.374986,15.74
2386787,2010-06-10 09:52:31.874998,31.369999
2386791,2010-06-01 19:24:13.124995,16.17
2386791,2010-06-02 20:43:31.875003,45.809998
2386791,2010-06-03 08:57:28.124983,38.21
2386791,2010-06-04 08:36:37.499983,35.34
2386791,2010-06-05 09:56:03.750010,19.96
2386791,2010-06-05 19:41:18.750009,13.13
2386791,2010-06-07 20:39:59.999991,15.33
2386791,2010-06-08 08:53:54.374986,33.21
2386791,2010-06-10 09:52:31.874998,45.11
2386795,2010-06-01 19:24:11.250010,40.03
2386795,2010-06-02 20:43:31.875003,52.3
2386795,2010-06-03 08:57:28.124983,44.03
2386795,2010-06-04 08:36:37.499983,47.67
2386795,2010-06-05 09:56:01.874020,30.75
2386795,2010-06-05 19:41:18.750009,21.63
2386795,2010-06-07 20:39:59.999991,24.17
2386795,2010-06-08 08:53:54.374986,48.5
2386795,2010-06-10 09:52:31.874998,50.48
2386799,2010-06-01 19:24:11.250010,45.879997
2386799,2010-06-02 20:43:31.875003,48.989998
2386799,2010-06-03 08:57:26.249999,43.45
2386799,2010-06-04 08:36:37.499983,49.399998
2386799,2010-06-05 09:56:01.874020,33.25
2386799,2010-06-05 19:41:18.750009,15.849999
2386799,2010-06-07 20:39:59.999991,28.779999
2386799,2010-06-08 08:53:54.374986,54.44
2386799,2010-06-10 09:52:30.000013,52.62
2386803,2010-06-01 19:24:11.250010,42.67
2386803,2010-06-02 20:43:31.875003,43.54
2386803,2010-06-03 08:57:26.249999,44.059998
2386803,2010-06-04 08:36:37.499983,46.23
2386803,2010-06-05 09:56:00.000000,35.36
2386803,2010-06-05 19:41:16.874984,13.849999
2386803,2010-06-07 20:39:58.125006,33.85
2386803,2010-06-08 08:53:54.374986,53.87
2386803,2010-06-10 09:52:30.000013,54.739998
2386807,2010-06-01 09:38:52.500001,9.51
2386807,2010-06-01 19:24:09.374020,32.719997
2386807,2010-06-02 20:43:31.875003,44.11
2386807,2010-06-03 08:57:26.249999,43.829998
2386807,2010-06-03 20:22:43.124987,50.69
2386807,2010-06-04 08:36:37.499983,44.539997
2386807,2010-06-05 09:56:00.000000,33.34
2386807,2010-06-05 19:41:16.874984,12.16
2386807,2010-06-07 20:39:58.125006,34.28
2386807,2010-06-08 08:53:54.374986,47.25
2386807,2010-06-10 09:52:30.000013,53.62
2386811,2010-06-01 09:38:52.500001,16.49
2386811,2010-06-01 19:24:09.374020,20.85
2386811,2010-06-02 20:43:31.875003,42.829998
2386811,2010-06-03 08:57:26.249999,42.16
2386811,2010-06-03 20:22:43.124987,49.23
2386811,2010-06-04 08:36:37.499983,46.309998
2386811,2010-06-05 09:56:00.000000,31.58
2386811,2010-06-05 19:41:16.874984,7.8399997
2386811,2010-06-07 20:39:58.125006,33.45
2386811,2010-06-08 08:53:52.500001,42.1
2386811,2010-06-10 09:52:28.124988,50.489998
2386815,2010-06-01 09:38:52.500001,26.529999
2386815,2010-06-01 19:24:07.500001,14.809999
2386815,2010-06-02 20:43:31.875003,46.98
2386815,2010-06-03 08:57:26.249999,39.62
2386815,2010-06-03 20:22:43.124987,50.3
2386815,2010-06-04 08:36:37.499983,51.219997
2386815,2010-06-05 09:55:58.125016,32.559998
2386815,2010-06-05 19:41:15.000000,1.7199999
2386815,2010-06-07 20:39:58.125006,35.469997
2386815,2010-06-08 08:53:52.500001,41.219997
2386815,2010-06-10 09:52:28.124988,54.239998
2386819,2010-06-01 09:38:50.625016,41.04
2386819,2010-06-01 19:24:07.500001,16.619999
2386819,2010-06-02 20:43:29.999012,54.21
2386819,2010-06-03 20:22:41.250002,53.219997
2386819,2010-06-04 08:36:35.624998,56.039997
2386819,2010-06-05 09:55:58.125016,40.37
2386819,2010-06-05 19:41:15.000000,0.0
2386819,2010-06-07 20:39:58.125006,39.95
2386819,2010-06-08 08:53:52.500001,46.61
2386819,2010-06-10 09:52:26.250003,66.74
2386823,2010-06-01 09:38:50.625016,47.64
2386823,2010-06-01 19:24:07.500001,11.83
2386823,2010-06-02 20:43:29.999012,53.469997
2386823,2010-06-03 20:22:41.250002,48.329998
2386823,2010-06-04 08:36:35.624998,50.57
2386823,2010-06-05 09:55:58.125016,39.32
2386823,2010-06-07 20:39:58.125006,34.899998
2386823,2010-06-08 08:53:52.500001,48.11
2386823,2010-06-10 09:52:26.250003,66.09
2386827,2010-06-01 09:38:50.625016,47.92
2386827,2010-06-01 19:24:05.625016,9.98
2386827,2010-06-02 20:43:29.999012,54.739998
2386827,2010-06-03 20:22:41.250002,51.399998
2386827,2010-06-04 08:36:35.624998,51.36
2386827,2010-06-05 09:55:56.249990,40.59
2386827,2010-06-06 09:35:18.750004,75.58
2386827,2010-06-07 20:39:56.249981,33.75
2386827,2010-06-08 08:53:52.500001,55.34
2386827,2010-06-08 20:19:09.374990,45.039997
2386827,2010-06-10 09:52:26.250003,64.81
2386831,2010-06-01 09:38:48.749991,54.969997
2386831,2010-06-01 19:24:05.625016,24.58
2386831,2010-06-02 20:43:29.999012,55.989998
2386831,2010-06-03 20:22:41.250002,62.03
2386831,2010-06-04 08:36:35.624998,56.219997
2386831,2010-06-05 09:55:56.249990,49.67
2386831,2010-06-06 09:35:18.750004,72.049995
2386831,2010-06-07 20:39:56.249981,42.16
2386831,2010-06-08 08:53:50.625016,68.32
2386831,2010-06-08 20:19:07.500005,47.129997
2386831,2010-06-10 09:52:24.374012,66.27
2386835,2010-06-01 09:38:48.749991,60.559998
2386835,2010-06-01 19:24:05.625016,33.62
2386835,2010-06-02 20:43:29.999012,63.14
2386835,2010-06-03 20:22:41.250002,64.84
2386835,2010-06-04 08:36:35.624998,56.11
2386835,2010-06-05 09:55:54.375006,58.73
2386835,2010-06-06 09:35:16.875019,67.729996
2386835,2010-06-07 20:39:56.249981,51.71
2386835,2010-06-08 08:53:50.625016,74.42
2386835,2010-06-08 20:19:07.500005,52.079998
2386835,2010-06-10 09:52:24.374012,72.26
2386839,2010-06-01 09:38:48.749991,63.199997
2386839,2010-06-01 19:24:03.749990,32.46
2386839,2010-06-02 20:43:29.999012,72.189995
2386839,2010-06-03 20:22:39.375017,61.64
2386839,2010-06-04 08:36:35.624998,57.39
2386839,2010-06-05 09:55:54.375006,67.29
2386839,2010-06-06 09:35:16.875019,69.229996
2386839,2010-06-07 20:39:56.249981,64.08
2386839,2010-06-08 20:19:07.500005,54.149998
2386839,2010-06-10 09:52:24.374012,78.15
2386843,2010-06-01 09:38:46.875007,60.28
2386843,2010-06-01 19:24:03.749990,23.89
2386843,2010-06-02 20:43:29.999012,73.409996
2386843,2010-06-03 20:22:39.375017,54.89
2386843,2010-06-04 08:36:33.750013,56.42
2386843,2010-06-05 09:55:54.375006,65.799995
2386843,2010-06-06 09:35:16.875019,65.49
2386843,2010-06-07 20:39:56.249981,74.1
2386843,2010-06-08 20:19:07.500005,49.91
2386843,2010-06-10 09:52:22.499993,68.07
2386847,2010-06-01 09:38:46.875007,55.6
2386847,2010-06-01 19:24:03.749990,13.49
2386847,2010-06-02 20:43:29.999012,70.99
2386847,2010-06-03 20:22:39.375017,52.68
2386847,2010-06-04 08:36:33.750013,52.289997
2386847,2010-06-05 09:55:52.499981,60.329998
2386847,2010-06-06 09:35:14.999994,69.159996
2386847,2010-06-07 20:39:56.249981,83.59
2386847,2010-06-08 20:19:05.624980,51.969997
2386847,2010-06-10 09:52:22.499993,64.1
2386851,2010-06-01 09:38:46.875007,43.44
2386851,2010-06-01 19:24:01.875006,3.4299998
2386851,2010-06-03 20:22:39.375017,42.489998
2386851,2010-06-04 08:36:33.750013,40.11
2386851,2010-06-05 09:55:52.499981,50.989998
2386851,2010-06-06 09:35:14.999994,61.16
2386851,2010-06-07 20:39:56.249981,88.79
2386851,2010-06-08 20:19:05.624980,48.87
2386851,2010-06-10 09:52:20.625009,62.07
2386855,2010-06-01 09:38:44.999016,41.21
2386855,2010-06-01 19:24:01.875006,6.5899997
2386855,2010-06-03 20:22:39.375017,40.78
2386855,2010-06-04 08:36:33.750013,37.13
2386855,2010-06-05 09:55:50.623990,52.6
2386855,2010-06-06 09:35:14.999994,57.02
2386855,2010-06-07 20:39:54.373990,100.0
2386855,2010-06-08 20:19:05.624980,46.789997
2386855,2010-06-10 09:52:20.625009,70.9
2386859,2010-06-01 09:38:44.999016,34.809998
2386859,2010-06-01 19:23:59.999981,0.0
2386859,2010-06-03 20:22:37.498987,36.6
2386859,2010-06-04 08:36:33.750013,26.47
2386859,2010-06-05 09:55:50.623990,44.1
2386859,2010-06-06 09:35:13.125009,48.45
2386859,2010-06-07 20:39:54.373990,100.0
2386859,2010-06-08 20:19:05.624980,37.79
2386859,2010-06-10 09:52:20.625009,64.75
2386863,2010-06-01 09:38:44.999016,36.96
2386863,2010-06-01 19:23:59.999981,0.0
2386863,2010-06-03 20:22:37.498987,46.43
2386863,2010-06-04 08:36:33.750013,23.689999
2386863,2010-06-05 09:55:50.623990,43.829998
2386863,2010-06-06 09:35:13.125009,47.789997
2386863,2010-06-07 20:39:54.373990,100.0
2386863,2010-06-08 20:19:05.624980,43.32
2386863,2010-06-10 09:52:18.749983,65.0
2386867,2010-06-01 09:38:43.124997,33.989998
2386867,2010-06-01 19:23:59.999981,0.0
2386867,2010-06-03 20:22:37.498987,56.41
2386867,2010-06-04 08:36:33.750013,23.35
2386867,2010-06-05 09:55:48.749005,39.96
2386867,2010-06-06 09:35:13.125009,45.489998
2386867,2010-06-07 20:39:54.373990,100.0
2386867,2010-06-08 20:19:05.624980,44.96
2386867,2010-06-10 09:52:18.749983,61.23
2386871,2010-06-01 09:38:43.124997,21.8
2386871,2010-06-01 19:23:58.123990,0.0
2386871,2010-06-03 20:22:37.498987,59.41
2386871,2010-06-04 08:36:31.874988,22.529999
2386871,2010-06-05 09:55:48.749005,39.129997
2386871,2010-06-06 09:35:11.249984,44.469997
2386871,2010-06-08 20:19:03.749995,46.629997
2386871,2010-06-10 09:52:16.874999,57.66
2386875,2010-06-01 09:38:41.250012,9.099999
2386875,2010-06-01 19:23:58.123990,0.0
2386875,2010-06-02 19:03:22.499994,12.44
2386875,2010-06-03 20:22:37.498987,54.579998
2386875,2010-06-04 08:36:31.874988,16.09
2386875,2010-06-05 09:55:46.874986,41.59
2386875,2010-06-06 09:35:11.249984,39.629997
2386875,2010-06-08 20:19:03.749995,45.01
2386875,2010-06-10 09:52:16.874999,57.76
2386879,2010-06-01 09:38:41.250012,15.21
2386879,2010-06-01 19:23:58.123990,7.7799997
2386879,2010-06-02 19:03:20.625009,19.439999
2386879,2010-06-03 20:22:37.498987,58.859997
2386879,2010-06-04 08:36:31.874988,22.23
2386879,2010-06-06 09:35:11.249984,38.62
2386879,2010-06-08 20:19:03.749995,35.46
2386879,2010-06-10 09:52:16.874999,54.989998
2386883,2010-06-01 09:38:41.250012,25.15
2386883,2010-06-01 19:23:56.249005,18.199999
2386883,2010-06-02 19:03:20.625009,32.36
2386883,2010-06-03 20:22:35.625008,65.74
2386883,2010-06-04 08:36:31.874988,33.059998
2386883,2010-06-06 09:35:09.375000,39.55
2386883,2010-06-08 20:19:03.749995,31.359999
2386883,2010-06-10 09:52:15.000014,47.44
2386887,2010-06-01 09:38:39.374987,24.21
2386887,2010-06-01 19:23:56.249005,17.52
2386887,2010-06-02 19:03:18.749984,39.239998
2386887,2010-06-03 20:22:35.625008,68.38
2386887,2010-06-04 08:36:31.874988,39.309998
2386887,2010-06-06 09:35:09.375000,35.559998
2386887,2010-06-08 20:19:03.749995,28.689999
2386887,2010-06-10 09:52:15.000014,40.61
2386891,2010-06-01 09:38:39.374987,18.029999
2386891,2010-06-01 19:23:56.249005,12.61
2386891,2010-06-02 19:03:18.749984,53.53
2386891,2010-06-03 20:22:35.625008,64.89
2386891,2010-06-04 08:36:30.000003,46.09
2386891,2010-06-06 09:35:07.499009,28.23
2386891,2010-06-08 20:19:01.875010,23.21
2386891,2010-06-10 09:52:13.123983,34.43
2386895,2010-06-01 09:38:39.374987,16.77
2386895,2010-06-01 19:23:54.374986,15.15
2386895,2010-06-02 19:03:16.875000,59.399998
2386895,2010-06-03 20:22:35.625008,65.22
2386895,2010-06-04 08:36:30.000003,55.89
2386895,2010-06-06 09:35:07.499009,22.869999
2386895,2010-06-08 20:19:01.875010,18.42
2386895,2010-06-10 09:52:13.123983,26.849998
2386899,2010-06-01 09:38:37.500002,17.92
2386899,2010-06-01 19:23:54.374986,18.43
2386899,2010-06-02 19:03:16.875000,58.969997
2386899,2010-06-03 20:22:35.625008,67.58
2386899,2010-06-04 08:36:30.000003,59.239998
2386899,2010-06-06 09:35:07.499009,22.59
2386899,2010-06-08 20:19:01.875010,18.52
2386899,2010-06-10 09:52:13.123983,23.99
2386903,2010-06-01 09:38:37.500002,11.49
2386903,2010-06-01 19:23:54.374986,16.109999
2386903,2010-06-02 19:03:16.875000,53.559998
2386903,2010-06-03 20:22:35.625008,66.81
2386903,2010-06-04 08:36:30.000003,52.75
2386903,2010-06-06 09:35:05.624990,20.81
2386903,2010-06-08 20:19:01.875010,16.97
2386907,2010-06-01 09:38:35.625017,10.66
2386907,2010-06-01 19:23:52.500001,21.82
2386907,2010-06-02 19:03:14.999009,50.78
2386907,2010-06-03 20:22:33.749982,68.32
2386907,2010-06-04 08:36:30.000003,51.899998
2386907,2010-06-06 09:35:05.624990,24.029999
2386907,2010-06-08 20:19:01.875010,19.97
2391113,2010-06-01 19:24:22.500000,12.059999
2391113,2010-06-02 20:43:37.499998,100.0
2391113,2010-06-03 08:57:30.000008,100.0
2391113,2010-06-05 09:56:09.375005,41.91
2391113,2010-06-05 19:41:28.125014,19.66
2391113,2010-06-07 20:40:05.624020,19.5
2391113,2010-06-08 08:53:56.249005,23.8
2391113,2010-06-09 10:13:15.000019,26.609999
2391113,2010-06-10 09:52:37.498987,31.63
2391117,2010-06-01 19:24:22.500000,38.25
2391117,2010-06-02 20:43:37.499998,100.0
2391117,2010-06-03 08:57:30.000008,100.0
2391117,2010-06-05 09:56:07.499980,55.82
2391117,2010-06-05 19:41:28.125014,33.78
2391117,2010-06-07 20:40:05.624020,31.17
2391117,2010-06-08 08:53:56.249005,45.6
2391117,2010-06-09 10:13:13.124994,41.94
2391117,2010-06-10 09:52:37.498987,49.289997
2391121,2010-06-01 19:24:20.624009,48.95
2391121,2010-06-02 20:43:37.499998,100.0
2391121,2010-06-03 08:57:28.124983,95.93
2391121,2010-06-05 09:56:07.499980,64.57
2391121,2010-06-05 19:41:26.248983,45.03
2391121,2010-06-07 20:40:03.750000,45.85
2391121,2010-06-08 08:53:56.249005,60.94
2391121,2010-06-09 10:13:13.124994,65.34
2391121,2010-06-10 09:52:35.625008,63.92
2391125,2010-06-01 19:24:20.624009,41.53
2391125,2010-06-02 20:43:37.499998,100.0
2391125,2010-06-03 08:57:28.124983,88.5
2391125,2010-06-05 09:56:05.624995,74.6
2391125,2010-06-05 19:41:26.248983,55.449997
2391125,2010-06-07 20:40:03.750000,62.21
2391125,2010-06-08 08:53:56.249005,67.58
2391125,2010-06-09 10:13:13.124994,84.11
2391125,2010-06-10 09:52:35.625008,69.4
2391129,2010-06-01 19:24:18.749990,4.7
2391129,2010-06-02 20:43:37.499998,95.24
2391129,2010-06-03 08:57:28.124983,71.33
2391129,2010-06-05 09:56:05.624995,63.01
2391129,2010-06-05 19:41:26.248983,46.27
2391129,2010-06-07 20:40:03.750000,52.98
2391129,2010-06-08 08:53:56.249005,51.0
2391129,2010-06-09 10:13:11.250009,76.85
2391129,2010-06-10 09:52:35.625008,57.539997
2391133,2010-06-01 19:24:18.749990,0.0
2391133,2010-06-02 20:43:35.625013,81.89
2391133,2010-06-03 08:57:28.124983,55.5
2391133,2010-06-05 09:56:05.624995,44.42
2391133,2010-06-05 19:41:24.375004,29.74
2391133,2010-06-07 20:40:03.750000,41.34
2391133,2010-06-08 08:53:54.374986,42.04
2391133,2010-06-09 10:13:11.250009,65.2
2391133,2010-06-10 09:52:33.749982,51.42
2391137,2010-06-01 19:24:18.749990,0.0
2391137,2010-06-02 20:43:35.625013,56.61
2391137,2010-06-03 08:57:28.124983,34.66
2391137,2010-06-05 09:56:03.750010,26.619999
2391137,2010-06-05 19:41:24.375004,9.7
2391137,2010-06-07 20:40:03.750000,33.19
2391137,2010-06-08 08:53:54.374986,37.32
2391137,2010-06-09 10:13:09.374984,43.62
2391137,2010-06-10 09:52:33.749982,40.92
2391141,2010-06-01 19:24:16.875005,0.0
2391141,2010-06-02 20:43:35.625013,48.559998
2391141,2010-06-03 08:57:26.249999,31.34
2391141,2010-06-04 08:36:37.499983,21.34
2391141,2010-06-05 09:56:03.750010,28.609999
2391141,2010-06-05 19:41:24.375004,5.98
2391141,2010-06-07 20:40:01.875016,29.91
2391141,2010-06-08 08:53:54.374986,36.64
2391141,2010-06-10 09:52:31.874998,44.34
2391145,2010-06-01 19:24:16.875005,0.0
2391145,2010-06-02 20:43:35.625013,45.82
2391145,2010-06-03 08:57:26.249999,21.939999
2391145,2010-06-04 08:36:37.499983,22.35
2391145,2010-06-05 09:56:03.750010,16.96
2391145,2010-06-05 19:41:22.500019,1.03
2391145,2010-06-07 20:40:01.875016,20.21
2391145,2010-06-08 08:53:54.374986,25.68
2391145,2010-06-10 09:52:31.874998,45.19
2391149,2010-06-01 19:24:14.999980,0.0
2391149,2010-06-02 20:43:35.625013,52.36
2391149,2010-06-03 08:57:26.249999,28.269999
2391149,2010-06-04 08:36:37.499983,19.359999
2391149,2010-06-05 09:56:01.874020,3.07
2391149,2010-06-05 19:41:22.500019,0.0
2391149,2010-06-07 20:40:01.875016,16.06
2391149,2010-06-08 08:53:54.374986,18.3
2391149,2010-06-10 09:52:31.874998,37.5
2391153,2010-06-01 19:24:14.999980,5.45
2391153,2010-06-02 20:43:35.625013,67.909996
2391153,2010-06-03 08:57:26.249999,46.09
2391153,2010-06-04 08:36:35.624998,31.84
2391153,2010-06-05 09:56:01.874020,11.32
2391153,2010-06-05 19:41:20.624994,9.33
2391153,2010-06-07 20:40:01.875016,18.06
2391153,2010-06-08 08:53:52.500001,29.96
2391153,2010-06-10 09:52:30.000013,39.62
2391157,2010-06-01 19:24:14.999980,32.14
2391157,2010-06-02 20:43:33.749988,75.65
2391157,2010-06-03 08:57:26.249999,46.95
2391157,2010-06-04 08:36:35.624998,44.23
2391157,2010-06-05 09:56:01.874020,30.769999
2391157,2010-06-05 19:41:20.624994,24.9
2391157,2010-06-07 20:40:01.875016,22.38
2391157,2010-06-08 08:53:52.500001,42.19
2391157,2010-06-10 09:52:30.000013,53.25
2391161,2010-06-01 19:24:13.124995,50.53
2391161,2010-06-02 20:43:33.749988,81.54
2391161,2010-06-03 08:57:26.249999,54.17
2391161,2010-06-04 08:36:35.624998,60.84
2391161,2010-06-05 09:56:00.000000,42.26
2391161,2010-06-05 19:41:20.624994,31.49
